"candidate_id";"name";"party";"number";"registration_reconciled";"policy_summary";"institutional_act";"current_office_confirmed";"previous_disputes";"past_vote_rows_missing";"web_audit_status";"source"
"210002534038";"Sofia Cavedon";"PT";"13400";"True";"True";"True";"False";"7";"0";"public_website_read_needs_editorial_review";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534038"
"210002534039";"Stela Farias";"PT";"13113";"True";"True";"True";"False";"8";"0";"public_website_read_needs_editorial_review";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534039"
"210002534006";"Valdir Oliveira";"PT";"13713";"True";"False";"True";"True";"4";"1";"declared_social_links_only";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534006"
"210002534017";"Zé Nunes";"PT";"13500";"True";"True";"False";"False";"5";"0";"declared_social_links_only";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534017"
"210002534027";"Cláudia Azevedo";"PV";"43043";"True";"True";"False";"False";"1";"1";"public_website_read_needs_editorial_review";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534027"
"210002534022";"Everaldo de Oliveira";"PV";"43430";"True";"False";"False";"False";"0";"0";"declared_social_links_only";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534022"
"210002534024";"Luciane D Avila";"PV";"43999";"True";"False";"False";"False";"0";"0";"declared_social_links_only";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534024"
"210002534052";"Pedro Campos";"PV";"43420";"True";"False";"False";"False";"1";"0";"declared_social_links_only";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534052"
"210002534048";"Socorrista";"PV";"43192";"True";"False";"False";"False";"4";"0";"declared_social_links_only";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002534048"
"210002533927";"Professora Claudia Brum";"REDE";"18123";"True";"False";"False";"False";"0";"0";"no_readable_declared_website";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002533927"
"210002533932";"Rogério Chimanski";"REDE";"18000";"True";"False";"False";"False";"2";"2";"declared_social_links_only";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002533932"
"210002533390";"Everaldo Oliveira";"UP";"80000";"True";"False";"False";"False";"0";"0";"declared_social_links_only";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002533390"
"210002533391";"Samara Garcia";"UP";"80123";"True";"False";"False";"False";"0";"0";"declared_social_links_only";"https://divulgacandcontas.tse.jus.br/divulga/#/candidato/2026/20322002026/RS/210002533391"
