"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"SG_UF";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"SG_PARTIDO";"NM_PARTIDO";"NR_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_SITUACAO_CANDIDATURA";"DS_DETALHE_SITUACAO_CAND";"DS_SITUACAO_JULGAMENTO";"DS_SITUACAO_CASSACAO";"DS_SITUACAO_SUBSTITUICAO";"DS_OCUPACAO";"ST_REELEICAO";"NM_MUNICIPIO_NASCIMENTO";"SG_UF_NASCIMENTO"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002533938";"50950";"GUILHERME GIL DA SILVA";"GUILHERME GIL";"PSOL";"PARTIDO SOCIALISMO E LIBERDADE";"50";"102";"FEDERAÇÃO PSOL REDE";"50-PSOL/18-REDE";"#NE";"";"";"";"";"PROFESSOR DE ENSINO MÉDIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002533929";"50500";"PEDRO HOMERO STEIN";"PEDRO STEIN";"PSOL";"PARTIDO SOCIALISMO E LIBERDADE";"50";"102";"FEDERAÇÃO PSOL REDE";"50-PSOL/18-REDE";"#NE";"";"";"";"";"AGRICULTOR";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002540651";"55053";"PAULA SCHILD MASCARENHAS";"PAULA MASCARENHAS";"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";"55";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"SERVIDOR PÚBLICO FEDERAL";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002540636";"55888";"VALDIR BONATTO";"PROFESSOR BONATTO";"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";"55";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"PROFESSOR DE ENSINO SUPERIOR";"";"";"SC"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002535681";"22051";"GRAZIELE DE CAMARGO";"GRAZI DO AGRO";"PL";"PARTIDO LIBERAL";"22";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"PRODUTOR AGROPECUÁRIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002537543";"40222";"JESLEI SALINES DE SOUZA";"JÉSLEI SALLINES";"PSB";"PARTIDO SOCIALISTA BRASILEIRO";"40";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"VEREADOR";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002537529";"40369";"GERALDO BATISTA DA SILVEIRA";"GERALDO SILVEIRA";"PSB";"PARTIDO SOCIALISTA BRASILEIRO";"40";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002533047";"30888";"SAMUEL MACIEL DA SILVA";"SAMUEL MACIEL";"NOVO";"PARTIDO NOVO";"30";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002533070";"30900";"LUCIANO DRUM DE ALMEIDA";"LUCIANO DRUM";"NOVO";"PARTIDO NOVO";"30";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"ADMINISTRADOR";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002533051";"30111";"ÉMERSON DAPPER CARDOSO";"ÉMERSON CARDOSO";"NOVO";"PARTIDO NOVO";"30";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002533042";"30300";"RODRIGO D AVILA LOPES";"RODRIGO D AVILA";"NOVO";"PARTIDO NOVO";"30";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"ADVOGADO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002533074";"30337";"ADRIANA NASCIMENTO DE MORAES";"ADRI MORAES";"NOVO";"PARTIDO NOVO";"30";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"OUTROS";"";"";"SP"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002533043";"30054";"DANIELA SILVA DE AVILA";"DANI SILVA";"NOVO";"PARTIDO NOVO";"30";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"ADVOGADO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539781";"12888";"ALVARO LUIZ PIMENTA MEIRA";"DR. ALVARO MEIRA";"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";"12";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"ADVOGADO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539803";"12333";"GILMAR SOSSELLA";"GILMAR SOSSELLA";"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";"12";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"DEPUTADO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539812";"12233";"JOÃO MARCOS BASSANI DOS SANTOS";"JOÃO MARCOS";"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";"12";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"SERVIDOR PÚBLICO FEDERAL";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534014";"13013";"BRUNNO MATTOS DA SILVA";"BRUNNO MATTOS";"PT";"PARTIDO DOS TRABALHADORES";"13";"101";"FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL";"13-PT/65-PC do B/43-PV";"#NE";"";"";"";"";"OUTROS";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534031";"65123";"SANDRA REGINA PICOLI OSTROVSKI";"SANDRA PICOLI";"PCDOB";"PARTIDO COMUNISTA DO BRASIL";"65";"101";"FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL";"13-PT/65-PC do B/43-PV";"#NE";"";"";"";"";"VEREADOR";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534051";"13300";"ERICKA EYSHYLLA LEON RODRIGUES DE OLIVEIRA";"ERICKA OLIVEIRA";"PT";"PARTIDO DOS TRABALHADORES";"13";"101";"FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL";"13-PT/65-PC do B/43-PV";"#NE";"";"";"";"";"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534008";"13677";"IVONETE CARVALHO";"IVONETE CARVALHO";"PT";"PARTIDO DOS TRABALHADORES";"13";"101";"FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL";"13-PT/65-PC do B/43-PV";"#NE";"";"";"";"";"SERVIDOR PÚBLICO CIVIL APOSENTADO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534003";"13100";"NATASHA NARCISO FERREIRA";"NATASHA";"PT";"PARTIDO DOS TRABALHADORES";"13";"101";"FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL";"13-PT/65-PC do B/43-PV";"#NE";"";"";"";"";"VEREADOR";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539076";"10111";"JOÃO CARLOS MENDONÇA RODRIGUES";"JOÃO MENDONÇA";"REPUBLICANOS";"REPUBLICANOS";"10";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"CONTADOR";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539103";"10107";"MARLI RIBEIRO SERPA";"MARLI SERPA";"REPUBLICANOS";"REPUBLICANOS";"10";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"OCUPANTE DE CARGO EM COMISSÃO";"";"";"SC"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539077";"10005";"DANUSA SULZBACHER";"DANUSA SULZBACHER";"REPUBLICANOS";"REPUBLICANOS";"10";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"OUTROS";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539067";"10425";"ABEL GRAVE";"ABEL GRAVE";"REPUBLICANOS";"REPUBLICANOS";"10";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"OCUPANTE DE CARGO EM COMISSÃO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539091";"10010";"ANDREA CARLA RAMME";"DÉIA RAMMÉ";"REPUBLICANOS";"REPUBLICANOS";"10";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"JORNALISTA E REDATOR";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539074";"10600";"LUCIANO VIEIRA BATISTA";"LUKY VIEIRA";"REPUBLICANOS";"REPUBLICANOS";"10";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"OUTROS";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539052";"10077";"JOSE OSEAS DA COSTA";"PR OSÉAS COSTA";"REPUBLICANOS";"REPUBLICANOS";"10";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"MEMBRO DAS FORÇAS ARMADAS";"";"";"AL"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539104";"10789";"DANIELA BROCCA LIMA";"DANIELA BROCCA";"REPUBLICANOS";"REPUBLICANOS";"10";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"SERVIDOR PÚBLICO MUNICIPAL";"";"";"SC"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002539066";"10400";"JESSÉ MARTINS";"JESSÉ MARTINS DE HORIZONTINA";"REPUBLICANOS";"REPUBLICANOS";"10";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002533391";"80123";"SAMARA GARCIA DE ALMEIDA";"SAMARA GARCIA";"UP";"UNIDADE POPULAR";"80";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002541948";"45612";"ALECIO VALDECI PEREIRA DA ROSA";"PASTOR ALÉCIO";"PSDB";"PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA";"45";"100";"FEDERAÇÃO PSDB CIDADANIA";"45-PSDB/23-CIDADANIA";"#NE";"";"";"";"";"OUTROS";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002541967";"45022";"CHEILA GULGELMIN";"PROFESSORA CHEILA";"PSDB";"PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA";"45";"100";"FEDERAÇÃO PSDB CIDADANIA";"45-PSDB/23-CIDADANIA";"#NE";"";"";"";"";"OUTROS";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002541974";"45111";"EVELYN CRISTINA RODRIGUES FERNANDES";"EVELYN DO VASQUINHO";"PSDB";"PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA";"45";"100";"FEDERAÇÃO PSDB CIDADANIA";"45-PSDB/23-CIDADANIA";"#NE";"";"";"";"";"EMPRESÁRIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002535698";"22034";"CLÁUDIO GILNEI TATSCH";"CLÁUDIO TATSCH";"PL";"PARTIDO LIBERAL";"22";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"DEPUTADO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002535675";"22500";"MARCO ANTÔNIO BAPTISTA ORSI JÚNIOR";"MARCO ORSI";"PL";"PARTIDO LIBERAL";"22";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"EMPRESÁRIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002535696";"22605";"ZIANIA MARIA BOLZAN";"ZIANIA BOLZAN";"PL";"PARTIDO LIBERAL";"22";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"SERVIDOR PÚBLICO CIVIL APOSENTADO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002535691";"22800";"ALINE LEAL FONTANELLA KLEMT";"ALI KLEMT";"PL";"PARTIDO LIBERAL";"22";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"EMPRESÁRIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002535682";"22122";"MARCIO ASSIS PATUSSI";"MARCIO PATUSSI";"PL";"PARTIDO LIBERAL";"22";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"ADVOGADO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002535670";"22522";"DAIANE MELLO";"DAIANE MELLO";"PL";"PARTIDO LIBERAL";"22";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"RELAÇÕES-PÚBLICAS";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002535677";"22030";"JULIANA CUCIOLLI";"JULI CUCIOLLI";"PL";"PARTIDO LIBERAL";"22";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"SERVIDOR PÚBLICO MUNICIPAL";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002535701";"22999";"MAGDIEL LAMBERTI BISSACO";"MAGDIEL BISSACO";"PL";"PARTIDO LIBERAL";"22";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"OUTROS";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534312";"20555";"ENIO CARLOS TERRA";"ENIO TERRA";"PODE";"PODEMOS";"20";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"EMPRESÁRIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534311";"20999";"ADEMAR SARZI SARTORI";"SARTORI";"PODE";"PODEMOS";"20";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534319";"20007";"IGOR PERES DUMMER";"ALEMÃO DA BORRACHARIA";"PODE";"PODEMOS";"20";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"EMPRESÁRIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534347";"20300";"PAULO REMI SILVEIRA MARTINS";"PAULINHO DA FARMACIA";"PODE";"PODEMOS";"20";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"FARMACÊUTICO";"";"";"SC"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534306";"20222";"PAULO ROBERTO DA SILVA";"PAULO OPUS DEI";"PODE";"PODEMOS";"20";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"MÚSICO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002534303";"20122";"APARECIDO MACEDO";"CAPITÃO MACEDO PROFESSOR";"PODE";"PODEMOS";"20";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"POLICIAL MILITAR";"";"";"PR"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002537877";"11100";"ALEXANDRA DE FREITAS LENTZ";"ALEXANDRA LENTZ";"PP";"PROGRESSISTAS";"11";"104";"FEDERAÇÃO UNIÃO PROGRESSISTA";"44-UNIÃO/11-PP";"#NE";"";"";"";"";"ENFERMEIRO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002537894";"11777";"MILLENA VIEIRA ANGELI";"MILLENA VIEIRA";"PP";"PROGRESSISTAS";"11";"104";"FEDERAÇÃO UNIÃO PROGRESSISTA";"44-UNIÃO/11-PP";"#NE";"";"";"";"";"AGENTE ADMINISTRATIVO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002537891";"11770";"MARLENE FLORES DO NASCIMENTO";"VETERINÁRIA MARLENE NASCIMENTO";"PP";"PROGRESSISTAS";"11";"104";"FEDERAÇÃO UNIÃO PROGRESSISTA";"44-UNIÃO/11-PP";"#NE";"";"";"";"";"VETERINÁRIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002548190";"15770";"ANA CRISTINA DA SILVA";"ANA CRISTINA";"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";"15";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"PEDAGOGO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002548201";"15150";"FERNANDO POSTAL";"FERNANDO POSTAL";"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";"15";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"OUTROS";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002548213";"15099";"ELISANDRA CARDOSO DA SILVA";"LISI CARDOSO";"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";"15";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"ASSISTENTE SOCIAL";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002548228";"15030";"IDIANESA DE BISPO GODINHO GREGOLON";"IDIANESA DE BISPO GODINHO";"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";"15";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"EMPRESÁRIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002548194";"15333";"CONSTANTINO ORSOLIN";"PROFESSOR CONSTANTINO";"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";"15";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"PROFESSOR DE ENSINO MÉDIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002548202";"15386";"ROBERTO LUCCHESE";"ROBERTO LUCCHESE";"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";"15";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"EMPRESÁRIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002533933";"50010";"VILMAR FRANCISCO DA SILVA";"VILMAR O GARI";"PSOL";"PARTIDO SOCIALISMO E LIBERDADE";"50";"102";"FEDERAÇÃO PSOL REDE";"50-PSOL/18-REDE";"#NE";"";"";"";"";"GARI OU LIXEIRO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002533927";"18123";"CLAUDIA ORESTES BRUM";"PROFESSORA CLAUDIA BRUM";"REDE";"REDE SUSTENTABILIDADE";"18";"102";"FEDERAÇÃO PSOL REDE";"50-PSOL/18-REDE";"#NE";"";"";"";"";"PROFESSOR DE ENSINO MÉDIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002533925";"50100";"MARJORIE MONIQUE SASSET";"MARJORIE SASSET";"PSOL";"PARTIDO SOCIALISMO E LIBERDADE";"50";"102";"FEDERAÇÃO PSOL REDE";"50-PSOL/18-REDE";"#NE";"";"";"";"";"PROFESSOR DE ENSINO MÉDIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002533936";"50000";"LUCIANA KREBS GENRO";"LUCIANA GENRO";"PSOL";"PARTIDO SOCIALISMO E LIBERDADE";"50";"102";"FEDERAÇÃO PSOL REDE";"50-PSOL/18-REDE";"#NE";"";"";"";"";"DEPUTADO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002533944";"50222";"INACIO MATOS RODRIGUES";"INÁCIO RODRIGUES";"PSOL";"PARTIDO SOCIALISMO E LIBERDADE";"50";"102";"FEDERAÇÃO PSOL REDE";"50-PSOL/18-REDE";"#NE";"";"";"";"";"EMPRESÁRIO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002540660";"55255";"DIANA SALES";"DIANA SALES";"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";"55";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"AGRICULTOR";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002540637";"55456";"DIMAS SOUZA DA COSTA";"DIMAS COSTA";"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";"55";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"OCUPANTE DE CARGO EM COMISSÃO";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002540661";"55225";"DOUGLAS HENRIQUE LENZ DIESEL";"DOUGLAS DIESEL";"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";"55";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"AGRICULTOR";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002540654";"55551";"SHEILA STASIAK CAMBOIM";"SHEILA STASIAK";"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";"55";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002540659";"55612";"ROTECHILD DOS SANTOS PRESTES";"ROTH DA ACESSIBILIDADE";"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";"55";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002540633";"55855";"FERNANDO RODRIGUES CANTES";"FERNANDO MESTRE PELÉ";"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";"55";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"OUTROS";"";"";"RS"
"21/09/2026";"12:31:37";"2026";"6259";"Eleições Gerais Estaduais 2026";"RS";"7";"DEPUTADO ESTADUAL";"210002551375";"15020";"JOSE ORLANDO RODOLFO DOS SANTOS";"JOSE RODOLFO";"MDB";"MOVIMENTO DEMOCRÁTICO BRASILEIRO";"15";"-1";"#NULO";"#NULO";"#NE";"";"";"";"";"MECÂNICO DE MANUTENÇÃO";"";"";"RS"
